82.2561,114.9388,A
77.3836,121.1027,A
75.2009,123.7049,A
74.5669,120.7634,A
79.4345,127.7800,A
79.1976,121.9178,A
84.0928,122.0514,A
78.0450,120.3831,A
84.6095,120.8522,A
80.1128,112.9128,A
71.4168,116.3160,A
82.2731,118.7029,A
69.4342,119.0751,A
86.6592,116.9809,A
77.5741,114.7374,A
74.6477,124.0387,A
74.9132,113.3478,A
81.8834,123.4038,A
82.7047,119.1250,A
79.0834,119.2295,A
84.6169,127.5469,A
73.6009,117.9334,A
75.5507,123.0438,A
73.7546,120.0701,A
78.5239,119.5166,A
78.5977,119.5282,A
79.1486,117.7993,A
84.1336,113.2585,A
78.0052,115.8667,A
78.1670,122.9881,A
82.4020,125.7251,A
74.5637,115.7944,A
80.9176,19.8816,B
81.4655,20.0260,B
78.9180,20.0136,B
80.3570,19.2082,B
80.5800,20.0033,B
79.0166,19.9438,B
80.2101,19.9555,B
78.5663,20.3001,B
80.6997,21.4430,B
79.8163,19.2055,B
80.4508,20.9286,B
80.7716,20.4151,B
80.9158,20.3363,B
78.6569,19.8452,B
79.5535,19.7862,B
80.2666,19.0638,B
80.6364,18.9115,B
81.2569,19.2750,B
80.3212,18.6102,B
78.8569,21.6458,B
79.8505,19.8400,B
1017.7404,123.0188,A
1027.5543,118.5928,A
1021.8031,124.4968,A
1015.4405,115.8628,A
1017.9226,115.2753,A
1027.6155,112.2007,A
1016.6362,125.0086,A
1013.4948,116.2538,A
1025.9865,123.7590,A
1024.2504,123.4712,A
1025.9265,123.1127,A
1018.0197,125.4160,A
1019.9162,120.5050,A
1019.7720,121.6393,A
1025.6762,115.1872,A
1020.0959,122.5201,A
1020.5231,118.0454,A
1021.4525,118.2661,A
1015.3673,116.8094,A
1018.1313,102.9364,A
1016.3863,127.1609,A
1022.2184,124.4052,A
1013.9735,122.9855,A
1023.1859,122.7051,A
1020.2822,119.4612,A
1026.0272,113.1815,A
1025.1097,123.3108,A
1019.7403,125.0344,A
1020.6598,120.5195,A
1007.4673,121.7279,A
1019.1432,125.7754,A
1016.6598,120.4535,A
1023.7545,125.2000,A
1021.0705,122.4279,A
1016.7311,111.5017,A
1020.6682,118.1952,A
1024.0453,118.7104,A
1019.1135,126.5325,A
1016.9932,117.8821,A
1020.8890,123.0690,A
1019.1851,122.9652,A
1018.6574,116.2044,A
1013.7684,122.4160,A
1023.4849,122.8866,A
1019.0302,118.0543,A
1009.2494,131.8038,A
1018.1583,124.2902,A
1023.5255,124.8224,A
1032.5886,125.7338,A
1020.6930,119.2142,A
1026.4352,113.8588,A
1028.0300,116.1313,A
1024.2128,113.4027,A
1021.2881,130.0285,A
1024.2462,125.4861,A
1025.9119,124.4068,A
1021.0242,123.4247,A
1018.5646,121.3539,A
1001.6585,113.0888,A
1021.2062,117.8075,A
1024.6546,115.0853,A
1011.9369,122.9674,A
1019.6182,116.1903,A
1018.8243,124.5576,A
1018.8275,130.2489,A
1017.6465,117.3329,A
1018.8839,121.6168,A
1026.8227,114.2662,A
1020.6747,123.2801,A
1012.1916,117.4237,A
1025.1929,120.2350,A
1007.9903,127.6572,A
1023.8640,122.1158,A
1022.6806,118.3105,A
1016.0695,115.2710,A
1025.5110,121.9364,A
1021.5397,119.0465,A
1015.1009,112.7302,A
1017.7220,119.0150,A
1021.1955,117.5280,A
1020.3383,115.0839,A
1018.8856,125.2651,A
1025.4895,127.2302,A
1016.8153,118.2814,A
1017.8361,121.6258,A
1030.0812,116.5782,A
1031.2830,124.7667,A
1017.4415,124.0108,A
1020.4909,119.3181,A
1012.6838,117.3855,A
1025.6619,118.6433,A
1018.4897,115.1863,A
1017.7531,113.3708,A
1016.0538,115.2508,A
1019.4714,119.6202,A
1026.4701,122.5209,A
1022.1490,115.4065,A
1019.9809,123.1001,A
1019.0664,121.9809,A
1026.4629,113.2016,A
1027.3113,117.1319,A
1022.5999,123.2939,A
1018.4889,127.3878,A
1028.8298,128.0103,A
1020.4262,21.2047,B
1019.8717,20.6709,B
1019.9055,18.3379,B
1018.1413,19.9154,B
1019.8074,21.4263,B
1020.6383,19.9590,B
1021.3999,20.1145,B
1018.9515,20.1567,B
1017.8455,21.3589,B
1019.5299,20.3834,B
1019.9247,20.6357,B
1019.6986,20.1779,B
1020.0737,18.6949,B
1019.4931,22.2387,B
1018.5175,22.4942,B
1020.7286,19.0640,B
1019.8816,17.7572,B
1018.5702,19.5871,B
1020.6564,20.9804,B
1021.0802,19.3047,B
1020.0267,19.4907,B
1081.4824,118.5218,A
1084.3381,120.0329,A
1085.2884,113.0101,A
1088.8542,120.6397,A
1079.0239,122.4010,A
1080.2038,117.3704,A
1090.0313,122.0648,A
1076.9885,124.3324,A
1084.8737,113.8379,A
1080.0338,119.6951,A
1085.0682,122.2284,A
1084.9196,125.9428,A
1080.1465,118.5898,A
1077.0780,128.8305,A
1075.5940,123.1305,A
1080.0026,122.1244,A
1081.4070,117.0710,A
1090.9502,110.4753,A
1081.2112,122.1412,A
1080.6122,122.2864,A
1071.2632,117.9670,A
1074.9945,116.9176,A
1082.9531,125.8922,A
1084.9550,118.1486,A
1080.8986,116.1311,A
1077.2856,116.2223,A
1077.9904,121.8963,A
1079.9433,124.0039,A
1067.2875,122.1612,A
1081.6486,124.7173,A
1076.0835,125.3031,A
1092.7140,115.1747,A
1077.6112,115.7818,A
1078.1380,125.4955,A
1087.9842,119.5484,A
1076.8333,114.6577,A
1075.9062,117.9085,A
1075.8024,113.1677,A
1083.2754,121.3885,A
1087.6110,113.4722,A
1079.5172,116.4446,A
1084.8121,122.8235,A
1073.2064,116.9617,A
1080.7854,117.6712,A
1079.8062,124.8810,A
1073.5222,122.3764,A
1083.5575,115.1842,A
1086.9173,123.6465,A
1081.7260,115.6316,A
1081.0729,127.8884,A
1076.9668,121.0824,A
1084.1758,114.4460,A
1079.1114,118.8141,A
1078.0653,113.5798,A
1068.2121,125.5429,A
1085.0852,123.7274,A
1079.9373,123.8417,A
1083.2816,118.9895,A
1082.6944,118.0954,A
1075.8935,112.2031,A
1087.0685,118.5515,A
1081.2825,121.4560,A
1073.5532,115.1451,A
1083.9977,119.4267,A
1076.3729,119.0772,A
1074.4582,120.3682,A
1077.6221,126.9650,A
1080.8867,125.9195,A
1091.7901,119.3160,A
1089.6737,118.1133,A
1075.2278,118.5253,A
1077.8082,115.2956,A
1079.3840,112.6902,A
1077.8913,118.1684,A
1074.9993,120.7975,A
1082.3825,125.0472,A
1076.7606,118.0496,A
1076.7339,127.3082,A
1084.0410,116.9570,A
1082.3507,121.2312,A
1080.8172,124.4940,A
1074.1321,113.2178,A
1076.6948,118.3308,A
1077.6859,113.3771,A
1076.0387,129.2376,A
1074.6169,112.4497,A
1083.1950,115.4604,A
1081.6984,117.8862,A
1082.8589,123.0294,A
1077.6338,125.8720,A
1079.0630,122.5843,A
1074.8758,124.3314,A
1085.8981,125.2256,A
1073.5286,116.2755,A
1081.9256,111.4768,A
1091.2037,125.0474,A
1080.8607,116.7530,A
1076.3215,120.6942,A
1078.6349,118.3190,A
1082.2835,115.5975,A
1083.0030,112.0365,A
1085.4783,123.7484,A
1077.8729,121.7749,A
1080.8101,123.8336,A
1080.6647,18.5783,B
1080.4988,21.0783,B
1079.1261,21.6549,B
1080.0638,20.6884,B
1080.4026,20.5111,B
1079.8655,19.0895,B
1080.6887,18.6143,B
1078.8676,20.3946,B
1080.5109,19.6610,B
1079.3554,20.5961,B
1076.0783,18.5213,B
1079.1381,19.7720,B
1079.7701,20.5524,B
1078.1613,19.7709,B
1080.4083,20.6060,B
1080.2954,21.2978,B
1080.9850,19.2557,B
1080.9178,20.5690,B
1081.3480,19.3223,B
1080.2877,18.0936,B
1080.2058,19.1236,B
2020.7736,121.3458,A
2021.3144,121.0382,A
2020.1312,123.4737,A
2026.6304,114.6034,A
2011.7192,118.2224,A
2021.2820,122.3142,A
2020.1284,124.5602,A
2015.6232,118.2486,A
2021.4526,121.1865,A
2015.1731,122.8738,A
2022.6879,116.4391,A
2028.1649,122.9343,A
2024.6285,123.1134,A
2021.6423,120.7616,A
2015.2922,130.9514,A
2026.2745,114.2555,A
2014.9851,113.7869,A
2012.2676,118.5012,A
2022.3070,116.8127,A
2020.5580,121.6965,A
2027.2196,124.0212,A
2019.9022,117.2407,A
2012.0896,123.5885,A
2021.0878,125.9722,A
2019.4705,120.4350,A
2026.3495,121.1958,A
2026.3224,124.6771,A
2015.8461,122.4618,A
2016.3579,124.3848,A
2014.2516,113.2367,A
2013.8869,118.6384,A
2018.1237,117.5230,A
2016.3863,120.0158,A
2023.4682,114.1806,A
2023.5564,115.6831,A
2013.0666,128.0669,A
2024.8496,125.6852,A
2010.5380,121.0319,A
2014.1982,122.1391,A
2017.8161,126.3705,A
2018.4949,121.3260,A
2018.4190,124.6028,A
2017.9327,123.0977,A
2025.6603,129.1267,A
2013.2068,118.2717,A
2018.4284,124.0156,A
2013.7048,114.7387,A
2023.6357,126.1676,A
2025.2997,118.9274,A
2019.3413,118.7383,A
2022.5706,115.1734,A
2019.8138,110.1107,A
2017.8189,117.5054,A
2013.5450,120.9239,A
2021.9963,123.9395,A
2019.5385,126.4491,A
2020.9193,125.8281,A
2018.4941,119.5282,A
2022.1001,121.4144,A
2009.6207,118.9155,A
2025.9238,128.6679,A
2034.4166,116.2952,A
2020.4785,120.5892,A
2023.3382,119.7017,A
2022.3365,116.1751,A
2016.8717,119.7770,A
2020.5791,115.2780,A
2023.1430,118.5717,A
2018.3708,121.5226,A
2028.2391,122.1365,A
2018.7033,123.1499,A
2023.0669,120.3269,A
2018.2703,115.4437,A
2016.9215,125.6567,A
2019.1787,124.9022,A
2016.3036,116.2182,A
2021.1474,118.9848,A
2021.5574,112.7735,A
2028.8027,116.7674,A
2018.1411,115.4893,A
2011.8554,118.6364,A
2020.2387,125.6715,A
2029.6998,122.7296,A
2026.2581,119.7118,A
2029.5910,116.5699,A
2019.3077,114.5637,A
2017.8722,117.9797,A
2023.3000,122.9760,A
2017.8502,122.5100,A
2017.4202,122.8336,A
2027.7653,122.6522,A
2016.5550,122.6700,A
2022.0815,122.8860,A
2014.6124,124.9143,A
2026.6142,125.6260,A
2016.4697,121.6497,A
2022.7350,111.1713,A
2023.6247,118.7761,A
2016.2088,119.4433,A
2017.4237,118.7828,A
2020.9338,121.9964,A
2022.7303,118.7655,A
2017.9765,120.4764,A
2026.7307,118.6643,A
2017.8216,21.5081,B
2018.3191,20.0476,B
2019.0473,19.8827,B
2021.2423,20.5633,B
2021.4127,20.3811,B
2019.6051,19.7775,B
2020.2026,19.7582,B
2020.3830,20.0590,B
2018.7121,19.7788,B
2020.0609,20.4680,B
2018.6535,19.8188,B
2019.7598,20.8463,B
2018.5728,20.2837,B
2020.0264,20.4612,B
2021.7403,20.4435,B
2019.7554,20.8576,B
2019.4617,20.3124,B
2020.4064,18.6516,B
2017.7259,19.8928,B
2020.1125,21.4099,B
2019.5574,20.4787,B
2081.4750,119.9967,A
2083.3796,117.6848,A
2069.8483,122.3950,A
2070.0985,116.8236,A
2073.5946,115.7479,A
2079.5134,117.7264,A
2079.6276,118.2268,A
2081.1107,110.2853,A
2082.3478,128.2658,A
2076.6179,120.6098,A
2069.3902,126.8131,A
2077.9069,110.0188,A
2075.7667,123.9188,A
2080.8619,119.7464,A
2085.6000,118.8600,A
2084.8441,114.3032,A
2084.5873,122.0322,A
2083.7951,120.3271,A
2076.5293,120.4127,A
2083.2637,119.2515,A
2080.8170,127.1049,A
2083.3575,121.8822,A
2075.5181,113.1689,A
2072.1060,123.3571,A
2080.3411,123.8682,A
2083.3964,124.9644,A
2071.8331,128.1878,A
2068.4524,116.8155,A
2078.9748,121.0577,A
2073.8672,117.1609,A
2070.4030,122.8691,A
2078.7319,122.1688,A
2068.7875,109.8516,A
2083.0640,126.5340,A
2074.9286,122.8879,A
2080.2484,120.0974,A
2075.9124,122.0317,A
2082.6432,118.2562,A
2075.5040,115.1287,A
2084.7602,121.0572,A
2085.5074,121.3467,A
2086.0425,124.6238,A
2084.2090,123.5644,A
2078.5576,116.9435,A
2072.3396,118.5506,A
2081.9675,119.3097,A
2081.0969,128.7454,A
2081.9154,124.4258,A
2067.7587,114.5996,A
2084.9645,114.4678,A
2082.6883,118.0152,A
2084.3975,122.7578,A
2081.6045,120.1056,A
2081.5869,121.1995,A
2081.8782,120.1361,A
2092.5207,119.9872,A
2084.5096,124.4035,A
2081.4377,124.6602,A
2078.6949,121.9771,A
2080.7885,123.4538,A
2073.1244,120.3342,A
2083.3498,129.4242,A
2068.3388,129.0133,A
2074.2400,121.3632,A
2085.9912,117.1505,A
2086.2067,118.8233,A
2075.9441,117.3479,A
2081.7561,111.8216,A
2073.8957,124.2083,A
2078.3177,122.0000,A
2073.5468,127.9540,A
2071.4388,119.7119,A
2071.9623,112.6342,A
2077.0929,117.0782,A
2074.4819,122.8338,A
2080.0252,124.4287,A
2075.2400,125.5589,A
2078.3195,121.5833,A
2080.5368,118.9950,A
2081.0766,121.3432,A
2075.5812,114.4642,A
2083.0429,108.6616,A
2081.2541,125.5146,A
2090.1754,119.3331,A
2074.7420,109.7060,A
2077.7234,117.1630,A
2081.9178,121.4739,A
2075.5421,119.8957,A
2080.9664,109.8477,A
2077.1830,121.8469,A
2085.3445,111.1581,A
2079.3513,122.2375,A
2086.3587,114.6382,A
2072.8616,122.2952,A
2073.8882,123.1959,A
2073.1102,110.4186,A
2071.4149,116.5919,A
2085.9273,118.3084,A
2085.9065,116.2979,A
2073.2631,117.4106,A
2079.8833,124.0167,A
2085.2989,118.5959,A
2079.3383,114.8711,A
2083.4998,115.0577,A
2078.5573,18.9116,B
2080.1064,19.6332,B
2078.8673,18.9024,B
2078.4905,20.2222,B
2077.5797,18.0410,B
2080.0798,19.9001,B
2080.4317,18.5623,B
2080.2653,20.3824,B
2080.0546,20.9419,B
2079.9241,20.2630,B
2080.3620,21.3365,B
2079.6537,20.9273,B
2079.7263,21.0880,B
2079.2636,20.1633,B
2080.8229,20.2361,B
2079.1332,17.7526,B
2081.0651,19.7966,B
2078.6538,19.9099,B
2079.5946,19.0710,B
2078.8480,21.1969,B
2080.5047,20.8418,B
3017.1318,115.3414,A
3026.4044,119.4206,A
3026.3258,119.6414,A
3021.0353,113.2360,A
3010.8865,113.7705,A
3016.9436,127.5647,A
3013.1065,122.8005,A
3027.1725,126.5317,A
3013.9699,122.9994,A
3021.7231,123.1852,A
3019.7798,121.6267,A
3017.9594,109.8110,A
3017.9599,109.5626,A
3022.5886,114.2446,A
3011.4444,115.3926,A
3020.7957,124.7285,A
3024.7378,121.6312,A
3013.8160,122.9454,A
3016.4584,122.1386,A
3012.4478,116.1474,A
3020.6210,115.9415,A
3011.9510,126.3764,A
3022.3291,115.0144,A
3022.1478,122.8240,A
3013.1620,117.4117,A
3018.9649,122.1427,A
3017.8161,123.0854,A
3020.4062,126.1504,A
3022.8775,121.8204,A
3022.0442,121.9363,A
3011.3350,116.8501,A
3019.7275,119.5309,A
3019.9151,117.9094,A
3020.2585,121.3074,A
3014.2796,122.4428,A
3026.0655,120.5202,A
3023.3182,125.7100,A
3013.3788,117.5889,A
3014.7560,123.4832,A
3016.1645,121.6674,A
3014.5340,123.8148,A
3024.1837,117.6001,A
3030.0247,123.8359,A
3029.3343,115.4863,A
3023.6982,125.4833,A
3024.5484,114.0506,A
3018.5526,126.2384,A
3024.5183,122.0318,A
3014.7946,128.2488,A
3024.7298,122.4840,A
3011.4496,130.1563,A
3021.3223,123.5473,A
3015.2934,124.5304,A
3017.7421,124.9195,A
3012.5808,120.2468,A
3022.7543,124.7651,A
3024.7745,124.0012,A
3017.3857,119.6294,A
3013.0908,124.2454,A
3029.6832,123.3165,A
3016.0188,118.6577,A
3013.7560,123.4217,A
3015.6238,118.3472,A
3016.6368,124.6176,A
3016.7423,118.7170,A
3022.4328,121.8801,A
3027.5330,119.2694,A
3018.5443,120.2774,A
3020.7679,116.8314,A
3010.1790,114.9781,A
3021.3623,131.7850,A
3020.8772,113.5700,A
3012.6879,120.9727,A
3010.2323,116.2705,A
3017.8347,125.5486,A
3013.7611,122.4991,A
3019.0438,124.4538,A
3025.9069,111.8398,A
3026.6933,121.4219,A
3010.7657,129.0362,A
3019.6547,119.2646,A
3027.8099,119.4386,A
3025.2334,117.9736,A
3019.2497,116.8597,A
3007.4545,110.6192,A
3013.6940,126.8718,A
3012.0631,128.7605,A
3020.6238,109.0921,A
3023.2961,125.2287,A
3020.4421,118.9400,A
3020.1427,120.5866,A
3019.8248,118.6593,A
3018.8405,115.1673,A
3016.4660,113.5924,A
3020.7498,121.5097,A
3020.2963,113.4548,A
3017.7091,125.8924,A
3037.2160,123.3355,A
3022.6361,122.7833,A
3019.8196,126.8340,A
3026.8967,129.1613,A
3015.8159,120.1181,A
3021.5620,129.3457,A
3018.5749,118.3310,A
3020.3259,19.6764,B
3020.8067,19.0621,B
3020.6247,21.7482,B
3018.6338,19.8316,B
3021.0172,17.8131,B
3021.0320,19.6815,B
3019.8157,20.7044,B
3021.6448,18.1161,B
3020.2355,20.7953,B
3020.1632,20.6104,B
3019.6659,19.5243,B
3019.3524,19.4913,B
3020.8611,18.7320,B
3020.3615,21.9100,B
3017.3183,20.5292,B
3019.5020,19.6260,B
3020.1413,21.0239,B
3020.5314,20.8310,B
3018.4389,20.6950,B
3019.1283,20.8054,B
3018.9987,21.6279,B
3079.8392,112.7269,A
3072.6879,122.9345,A
3084.7457,117.5091,A
3084.0127,125.5061,A
3079.9388,111.8030,A
3080.6145,110.6610,A
3072.7351,119.4371,A
3084.8495,120.1291,A
3081.5678,123.4040,A
3088.6842,116.7092,A
3082.8805,122.9166,A
3076.4506,115.6120,A
3080.1880,114.9247,A
3086.6448,120.1136,A
3079.5956,119.3187,A
3086.5217,116.4904,A
3094.9299,124.5727,A
3075.9139,124.7183,A
3082.8830,126.4833,A
3077.5385,107.4754,A
3083.0258,118.0525,A
3087.4316,114.5265,A
3082.8903,121.0982,A
3083.1626,116.8546,A
3079.5795,120.7273,A
3080.5526,118.7189,A
3082.5992,123.8252,A
3080.5204,125.2328,A
3075.6047,122.3320,A
3083.9587,118.6346,A
3079.1737,127.6319,A
3072.6310,118.9723,A
3081.8231,121.0954,A
3091.8994,114.7450,A
3084.2737,127.2812,A
3079.9900,124.7917,A
3080.7943,117.0193,A
3078.6091,122.3776,A
3082.7348,126.2383,A
3072.7954,114.8352,A
3081.2175,119.8918,A
3075.8862,118.0685,A
3082.6013,124.6256,A
3094.5067,117.6534,A
3082.8649,125.5787,A
3075.0810,120.3273,A
3084.5570,121.6845,A
3082.2710,122.9510,A
3079.0297,115.9863,A
3084.8335,118.3956,A
3081.0352,122.0042,A
3078.4943,126.1670,A
3073.2604,119.6522,A
3084.7074,116.9435,A
3080.4948,116.3695,A
3084.0134,116.3232,A
3083.9441,118.0213,A
3077.1358,125.1263,A
3083.5917,114.9015,A
3075.4465,117.6246,A
3080.1601,126.1758,A
3086.4966,129.6422,A
3082.5988,118.1613,A
3078.2536,122.1686,A
3080.2880,118.6111,A
3084.8004,120.8759,A
3087.4097,116.3182,A
3074.9804,119.6081,A
3081.9479,122.5862,A
3069.9597,116.3616,A
3076.6321,123.9005,A
3072.6921,124.3052,A
3072.8167,115.6733,A
3085.9211,131.5315,A
3086.1094,123.2950,A
3083.7881,118.1528,A
3079.0405,122.3571,A
3083.1963,108.4634,A
3081.9181,125.5583,A
3081.7286,128.1305,A
3077.5139,124.5330,A
3079.6636,121.9910,A
3083.4530,114.8056,A
3074.3856,118.7749,A
3088.3375,115.5895,A
3080.3718,123.6348,A
3077.9079,123.5096,A
3076.0877,121.1118,A
3086.7986,128.5745,A
3078.9081,115.2958,A
3089.5486,126.1020,A
3078.9316,115.1228,A
3073.7909,116.3981,A
3077.4693,119.2021,A
3075.3112,120.1519,A
3072.3101,123.6351,A
3084.0072,118.4285,A
3080.3074,125.1573,A
3094.6608,123.5382,A
3077.1188,115.4825,A
3088.1955,116.5449,A
3073.8519,133.7832,A
3084.2898,118.8320,A
3085.8622,125.7512,A
3078.8616,19.5496,B
3079.9176,19.9957,B
3081.4831,20.3772,B
3079.6512,19.8811,B
3081.6657,19.7974,B
3079.8131,19.5962,B
3080.2078,18.7204,B
3081.5522,21.9864,B
3080.1210,21.4288,B
3079.7353,21.1371,B
3079.7148,20.8315,B
3079.0705,19.6764,B
3079.8008,17.9547,B
3082.1393,19.9785,B
3079.0374,19.0211,B
3081.0460,20.9519,B
3081.6515,20.7543,B
3080.2469,21.6479,B
3080.4492,20.2819,B
3079.0460,18.1489,B
3081.6118,19.9702,B
